,annee,pays,league,lien
4143,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503485/live/france-ligue-1-2011-2012-ac-ajaccio-lille
4144,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503501/live/france-ligue-1-2011-2012-montpellier-lorient
4145,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503487/live/france-ligue-1-2011-2012-brest-saint-etienne
4146,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503503/live/france-ligue-1-2011-2012-nice-rennes
4147,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503507/live/france-ligue-1-2011-2012-paris-saint-germain-auxerre
4148,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503486/live/france-ligue-1-2011-2012-bordeaux-nancy
4149,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503498/live/france-ligue-1-2011-2012-lyon-toulouse
4150,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503466/live/france-ligue-1-2011-2012-bordeaux-caen
4151,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503475/live/france-ligue-1-2011-2012-nancy-dijon
4152,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503476/live/france-ligue-1-2011-2012-rennes-thonon-evian-grand-geneve
4153,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503479/live/france-ligue-1-2011-2012-saint-etienne-ac-ajaccio
4154,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503481/live/france-ligue-1-2011-2012-sochaux-montpellier
4155,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503482/live/france-ligue-1-2011-2012-toulouse-valenciennes
4156,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503469/live/france-ligue-1-2011-2012-lille-brest
4157,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503471/live/france-ligue-1-2011-2012-lorient-nice
4158,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503464/live/france-ligue-1-2011-2012-auxerre-lyon
4159,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503472/live/france-ligue-1-2011-2012-marseille-paris-saint-germain
4160,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503447/live/france-ligue-1-2011-2012-lyon-rennes
4161,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503455/live/france-ligue-1-2011-2012-toulouse-lille
4162,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503449/live/france-ligue-1-2011-2012-nice-saint-etienne
4163,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503441/live/france-ligue-1-2011-2012-ac-ajaccio-caen
4164,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503445/live/france-ligue-1-2011-2012-dijon-bordeaux
4165,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503446/live/france-ligue-1-2011-2012-thonon-evian-grand-geneve-lorient
4166,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503451/live/france-ligue-1-2011-2012-montpellier-marseille
4167,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503442/live/france-ligue-1-2011-2012-brest-sochaux
4168,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503459/live/france-ligue-1-2011-2012-valenciennes-auxerre
4169,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503453/live/france-ligue-1-2011-2012-paris-saint-germain-nancy
4170,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503425/live/france-ligue-1-2011-2012-lille-thonon-evian-grand-geneve
4171,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503428/live/france-ligue-1-2011-2012-lorient-ac-ajaccio
4172,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503430/live/france-ligue-1-2011-2012-marseille-nice
4173,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503433/live/france-ligue-1-2011-2012-nancy-brest
4174,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503435/live/france-ligue-1-2011-2012-rennes-valenciennes
4175,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503437/live/france-ligue-1-2011-2012-saint-etienne-montpellier
4176,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503439/live/france-ligue-1-2011-2012-sochaux-lyon
4177,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503424/live/france-ligue-1-2011-2012-caen-dijon
4178,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503421/live/france-ligue-1-2011-2012-auxerre-toulouse
4179,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503422/live/france-ligue-1-2011-2012-bordeaux-paris-saint-germain
4180,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503395/live/france-ligue-1-2011-2012-ac-ajaccio-bordeaux
4181,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503396/live/france-ligue-1-2011-2012-brest-lorient
4182,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503397/live/france-ligue-1-2011-2012-dijon-marseille
4183,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503400/live/france-ligue-1-2011-2012-thonon-evian-grand-geneve-auxerre
4184,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503408/live/france-ligue-1-2011-2012-montpellier-nancy
4185,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503412/live/france-ligue-1-2011-2012-paris-saint-germain-caen
4186,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503404/live/france-ligue-1-2011-2012-lyon-saint-etienne
4187,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503415/live/france-ligue-1-2011-2012-toulouse-rennes
4188,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503410/live/france-ligue-1-2011-2012-nice-sochaux
4189,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503419/live/france-ligue-1-2011-2012-valenciennes-lille
4190,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503377/live/france-ligue-1-2011-2012-bordeaux-brest
4191,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503380/live/france-ligue-1-2011-2012-caen-montpellier
4192,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503385/live/france-ligue-1-2011-2012-marseille-ac-ajaccio
4193,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503386/live/france-ligue-1-2011-2012-nancy-nice
4194,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503390/live/france-ligue-1-2011-2012-saint-etienne-valenciennes
4195,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503391/live/france-ligue-1-2011-2012-sochaux-thonon-evian-grand-geneve
4196,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503384/live/france-ligue-1-2011-2012-lorient-toulouse
4197,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503374/live/france-ligue-1-2011-2012-auxerre-rennes
4198,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503388/live/france-ligue-1-2011-2012-paris-saint-germain-dijon
4199,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503383/live/france-ligue-1-2011-2012-lille-lyon
4200,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503357/live/france-ligue-1-2011-2012-auxerre-lille
4201,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503359/live/france-ligue-1-2011-2012-brest-caen
4202,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503361/live/france-ligue-1-2011-2012-thonon-evian-grand-geneve-saint-etienne
4203,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503364/live/france-ligue-1-2011-2012-lyon-nancy
4204,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503365/live/france-ligue-1-2011-2012-montpellier-dijon
4205,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503370/live/france-ligue-1-2011-2012-toulouse-marseille
4206,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503368/live/france-ligue-1-2011-2012-nice-bordeaux
4207,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503372/live/france-ligue-1-2011-2012-valenciennes-sochaux
4208,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503355/live/france-ligue-1-2011-2012-ac-ajaccio-paris-saint-germain
4209,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503369/live/france-ligue-1-2011-2012-rennes-lorient
4210,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503334/live/france-ligue-1-2011-2012-caen-nice
4211,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503336/live/france-ligue-1-2011-2012-dijon-ac-ajaccio
4212,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503341/live/france-ligue-1-2011-2012-lorient-valenciennes
4213,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503345/live/france-ligue-1-2011-2012-nancy-thonon-evian-grand-geneve
4214,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503349/live/france-ligue-1-2011-2012-saint-etienne-auxerre
4215,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503351/live/france-ligue-1-2011-2012-sochaux-toulouse
4216,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503332/live/france-ligue-1-2011-2012-bordeaux-montpellier
4217,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503343/live/france-ligue-1-2011-2012-marseille-brest
4218,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503339/live/france-ligue-1-2011-2012-lille-rennes
4219,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503347/live/france-ligue-1-2011-2012-paris-saint-germain-lyon
4220,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503297/live/france-ligue-1-2011-2012-bordeaux-lille
4221,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503298/live/france-ligue-1-2011-2012-caen-lyon
4222,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503301/live/france-ligue-1-2011-2012-dijon-brest
4223,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503302/live/france-ligue-1-2011-2012-lorient-auxerre
4224,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503304/live/france-ligue-1-2011-2012-marseille-thonon-evian-grand-geneve
4225,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503306/live/france-ligue-1-2011-2012-nancy-valenciennes
4226,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503307/live/france-ligue-1-2011-2012-paris-saint-germain-nice
4227,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503310/live/france-ligue-1-2011-2012-sochaux-rennes
4228,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503296/live/france-ligue-1-2011-2012-ac-ajaccio-montpellier
4229,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503309/live/france-ligue-1-2011-2012-saint-etienne-toulouse
4230,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503324/live/france-ligue-1-2011-2012-nice-dijon
4231,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503315/live/france-ligue-1-2011-2012-thonon-evian-grand-geneve-caen
4232,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503318/live/france-ligue-1-2011-2012-lille-lorient
4233,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503319/live/france-ligue-1-2011-2012-lyon-bordeaux
4234,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503328/live/france-ligue-1-2011-2012-toulouse-nancy
4235,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503330/live/france-ligue-1-2011-2012-valenciennes-marseille
4236,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503322/live/france-ligue-1-2011-2012-montpellier-paris-saint-germain
4237,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503312/live/france-ligue-1-2011-2012-auxerre-sochaux
4238,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503314/live/france-ligue-1-2011-2012-brest-ac-ajaccio
4239,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503325/live/france-ligue-1-2011-2012-rennes-saint-etienne
4240,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503278/live/france-ligue-1-2011-2012-auxerre-caen
4241,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503279/live/france-ligue-1-2011-2012-brest-montpellier
4242,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503285/live/france-ligue-1-2011-2012-lorient-saint-etienne
4243,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503288/live/france-ligue-1-2011-2012-nice-ac-ajaccio
4244,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503292/live/france-ligue-1-2011-2012-toulouse-bordeaux
4245,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503294/live/france-ligue-1-2011-2012-valenciennes-dijon
4246,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503283/live/france-ligue-1-2011-2012-lille-sochaux
4247,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503290/live/france-ligue-1-2011-2012-rennes-nancy
4248,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503281/live/france-ligue-1-2011-2012-thonon-evian-grand-geneve-paris-saint-germain
4249,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503287/live/france-ligue-1-2011-2012-lyon-marseille
4250,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503260/live/france-ligue-1-2011-2012-ac-ajaccio-valenciennes
4251,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503261/live/france-ligue-1-2011-2012-bordeaux-thonon-evian-grand-geneve
4252,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503263/live/france-ligue-1-2011-2012-caen-toulouse
4253,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503265/live/france-ligue-1-2011-2012-dijon-lyon
4254,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503274/live/france-ligue-1-2011-2012-saint-etienne-lille
4255,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503276/live/france-ligue-1-2011-2012-sochaux-lorient
4256,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503267/live/france-ligue-1-2011-2012-marseille-rennes
4257,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503270/live/france-ligue-1-2011-2012-montpellier-nice
4258,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503271/live/france-ligue-1-2011-2012-nancy-auxerre
4259,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503272/live/france-ligue-1-2011-2012-paris-saint-germain-brest
4260,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503244/live/france-ligue-1-2011-2012-auxerre-ac-ajaccio
4261,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503245/live/france-ligue-1-2011-2012-thonon-evian-grand-geneve-dijon
4262,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503250/live/france-ligue-1-2011-2012-lorient-nancy
4263,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503252/live/france-ligue-1-2011-2012-nice-brest
4264,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503257/live/france-ligue-1-2011-2012-valenciennes-bordeaux
4265,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503251/live/france-ligue-1-2011-2012-lyon-montpellier
4266,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503254/live/france-ligue-1-2011-2012-rennes-caen
4267,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503255/live/france-ligue-1-2011-2012-sochaux-saint-etienne
4268,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503256/live/france-ligue-1-2011-2012-toulouse-paris-saint-germain
4269,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503248/live/france-ligue-1-2011-2012-lille-marseille
4270,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503217/live/france-ligue-1-2011-2012-bordeaux-auxerre
4271,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503218/live/france-ligue-1-2011-2012-brest-lyon
4272,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503220/live/france-ligue-1-2011-2012-caen-lille
4273,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503221/live/france-ligue-1-2011-2012-dijon-lorient
4274,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503231/live/france-ligue-1-2011-2012-nice-toulouse
4275,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503216/live/france-ligue-1-2011-2012-ac-ajaccio-thonon-evian-grand-geneve
4276,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503232/live/france-ligue-1-2011-2012-paris-saint-germain-valenciennes
4277,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503227/live/france-ligue-1-2011-2012-montpellier-rennes
4278,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503229/live/france-ligue-1-2011-2012-nancy-sochaux
4279,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503224/live/france-ligue-1-2011-2012-marseille-saint-etienne
4280,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503208/live/france-ligue-1-2011-2012-lorient-bordeaux
4281,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503209/live/france-ligue-1-2011-2012-lyon-ac-ajaccio
4282,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503210/live/france-ligue-1-2011-2012-rennes-paris-saint-germain
4283,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503211/live/france-ligue-1-2011-2012-saint-etienne-nancy
4284,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503212/live/france-ligue-1-2011-2012-sochaux-caen
4285,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503213/live/france-ligue-1-2011-2012-toulouse-dijon
4286,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503214/live/france-ligue-1-2011-2012-valenciennes-brest
4287,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503205/live/france-ligue-1-2011-2012-auxerre-marseille
4288,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503206/live/france-ligue-1-2011-2012-thonon-evian-grand-geneve-nice
4289,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503207/live/france-ligue-1-2011-2012-lille-montpellier
4290,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503195/live/france-ligue-1-2011-2012-ac-ajaccio-toulouse
4291,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503197/live/france-ligue-1-2011-2012-brest-thonon-evian-grand-geneve
4292,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503198/live/france-ligue-1-2011-2012-caen-valenciennes
4293,2011/2012,france,ligue 1,https://fr.whoscored.com/matches/503200/live/france-ligue-1-2011-2012-marseille-sochaux
