league,journey,season,date,hours,referee,stadium,team1,team2,action_minute,action_score,action_description,action_type,action_team,link
Ligue 1,Journée 20,2023/2024,03/02/2024,17:00,Mathieu Vernice,Roazhon Park,Rennes,Montpellier,12,1:0,Modibo Sagnan,Yellow Card,Montpellier,https://fbref.com/fr/matchs/f3ce3488/Rennes-Montpellier-3-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,03/02/2024,17:00,Mathieu Vernice,Roazhon Park,Rennes,Montpellier,30,1:0,Wahbi Khazri,Yellow Card,Montpellier,https://fbref.com/fr/matchs/f3ce3488/Rennes-Montpellier-3-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,03/02/2024,17:00,Mathieu Vernice,Roazhon Park,Rennes,Montpellier,46,1:0,Amine Gouiri pour Désiré Doué,Substitute,Rennes,https://fbref.com/fr/matchs/f3ce3488/Rennes-Montpellier-3-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,03/02/2024,17:00,Mathieu Vernice,Roazhon Park,Rennes,Montpellier,47,1:0,Lucas Mincarelli,Yellow Card,Montpellier,https://fbref.com/fr/matchs/f3ce3488/Rennes-Montpellier-3-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,03/02/2024,17:00,Mathieu Vernice,Roazhon Park,Rennes,Montpellier,48,2:0,Arnaud Kalimuendo (Pen),Goal score Yellow Card,Rennes,https://fbref.com/fr/matchs/f3ce3488/Rennes-Montpellier-3-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,03/02/2024,17:00,Mathieu Vernice,Roazhon Park,Rennes,Montpellier,49,1:0,Adrien Truffert,Yellow Card,Rennes,https://fbref.com/fr/matchs/f3ce3488/Rennes-Montpellier-3-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,03/02/2024,17:00,Mathieu Vernice,Roazhon Park,Rennes,Montpellier,53,2:0,Arnaud Kalimuendo,Yellow Card,Rennes,https://fbref.com/fr/matchs/f3ce3488/Rennes-Montpellier-3-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,03/02/2024,17:00,Mathieu Vernice,Roazhon Park,Rennes,Montpellier,68,2:0,Yann Karamoh pour Khalil Fayad,Substitute,Montpellier,https://fbref.com/fr/matchs/f3ce3488/Rennes-Montpellier-3-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,03/02/2024,17:00,Mathieu Vernice,Roazhon Park,Rennes,Montpellier,68,2:0,Silvan Hefti pour Enzo Tchato,Substitute,Montpellier,https://fbref.com/fr/matchs/f3ce3488/Rennes-Montpellier-3-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,03/02/2024,17:00,Mathieu Vernice,Roazhon Park,Rennes,Montpellier,68,2:0,Jordan Ferri pour Joris Chotard,Substitute,Montpellier,https://fbref.com/fr/matchs/f3ce3488/Rennes-Montpellier-3-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,03/02/2024,17:00,Mathieu Vernice,Roazhon Park,Rennes,Montpellier,71,2:0,Bertuğ Yıldırım pour Arnaud Kalimuendo,Substitute,Rennes,https://fbref.com/fr/matchs/f3ce3488/Rennes-Montpellier-3-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,03/02/2024,17:00,Mathieu Vernice,Roazhon Park,Rennes,Montpellier,72,2:0,Ludovic Blas pour Martin Terrier,Substitute,Rennes,https://fbref.com/fr/matchs/f3ce3488/Rennes-Montpellier-3-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,03/02/2024,17:00,Mathieu Vernice,Roazhon Park,Rennes,Montpellier,73,2:1,Téji Savanier,Goal,Montpellier,https://fbref.com/fr/matchs/f3ce3488/Rennes-Montpellier-3-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,03/02/2024,17:00,Mathieu Vernice,Roazhon Park,Rennes,Montpellier,76,2:1,Axel Gueguin pour Tanguy Coulibaly,Substitute,Montpellier,https://fbref.com/fr/matchs/f3ce3488/Rennes-Montpellier-3-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,03/02/2024,17:00,Mathieu Vernice,Roazhon Park,Rennes,Montpellier,80,2:1,Bertuğ Yıldırım,Yellow Card,Rennes,https://fbref.com/fr/matchs/f3ce3488/Rennes-Montpellier-3-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,03/02/2024,17:00,Mathieu Vernice,Roazhon Park,Rennes,Montpellier,82,2:1,Azor Matusiwa pour Benjamin Bourigeaud,Substitute,Rennes,https://fbref.com/fr/matchs/f3ce3488/Rennes-Montpellier-3-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,03/02/2024,17:00,Mathieu Vernice,Roazhon Park,Rennes,Montpellier,86,2:1,Enzo Le Fée,Yellow Card,Rennes,https://fbref.com/fr/matchs/f3ce3488/Rennes-Montpellier-3-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,03/02/2024,17:00,Mathieu Vernice,Roazhon Park,Rennes,Montpellier,87,2:1,Léo Leroy pour Modibo Sagnan,Substitute,Montpellier,https://fbref.com/fr/matchs/f3ce3488/Rennes-Montpellier-3-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,03/02/2024,17:00,Mathieu Vernice,Roazhon Park,Rennes,Montpellier,92,2:1,Alidu Seidu pour Enzo Le Fée,Substitute,Rennes,https://fbref.com/fr/matchs/f3ce3488/Rennes-Montpellier-3-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,03/02/2024,21:00,Florent Batta,Stade de la Beaujoire - Louis Fonteneau,Nantes,Lens,12,0:0,Nicolas Pallois pour Kelvin Amian,Substitute,Nantes,https://fbref.com/fr/matchs/f7e99caf/Nantes-Lens-3-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,03/02/2024,21:00,Florent Batta,Stade de la Beaujoire - Louis Fonteneau,Nantes,Lens,27,0:0,Tino Kadewere,Yellow Card,Nantes,https://fbref.com/fr/matchs/f7e99caf/Nantes-Lens-3-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,03/02/2024,21:00,Florent Batta,Stade de la Beaujoire - Louis Fonteneau,Nantes,Lens,48,0:1,David Costa - Passe décisive : Facundo Medina,Goal,Lens,https://fbref.com/fr/matchs/f7e99caf/Nantes-Lens-3-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,03/02/2024,21:00,Florent Batta,Stade de la Beaujoire - Louis Fonteneau,Nantes,Lens,59,0:1,Abdoul Kader Bamba pour Moussa Sissoko,Substitute,Nantes,https://fbref.com/fr/matchs/f7e99caf/Nantes-Lens-3-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,03/02/2024,21:00,Florent Batta,Stade de la Beaujoire - Louis Fonteneau,Nantes,Lens,61,0:1,Douglas,Yellow Card,Nantes,https://fbref.com/fr/matchs/f7e99caf/Nantes-Lens-3-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,03/02/2024,21:00,Florent Batta,Stade de la Beaujoire - Louis Fonteneau,Nantes,Lens,78,0:1,Stredair Appuah pour Florent Mollet,Substitute,Nantes,https://fbref.com/fr/matchs/f7e99caf/Nantes-Lens-3-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,03/02/2024,21:00,Florent Batta,Stade de la Beaujoire - Louis Fonteneau,Nantes,Lens,78,0:1,Matthis Abline pour Tino Kadewere,Substitute,Nantes,https://fbref.com/fr/matchs/f7e99caf/Nantes-Lens-3-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,03/02/2024,21:00,Florent Batta,Stade de la Beaujoire - Louis Fonteneau,Nantes,Lens,78,0:1,Angelo Fulgini pour David Costa,Substitute,Lens,https://fbref.com/fr/matchs/f7e99caf/Nantes-Lens-3-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,03/02/2024,21:00,Florent Batta,Stade de la Beaujoire - Louis Fonteneau,Nantes,Lens,79,0:1,Wesley Saïd pour Elye Wahi,Substitute,Lens,https://fbref.com/fr/matchs/f7e99caf/Nantes-Lens-3-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,03/02/2024,21:00,Florent Batta,Stade de la Beaujoire - Louis Fonteneau,Nantes,Lens,81,0:1,Ruben Aguilar,Yellow Card,Lens,https://fbref.com/fr/matchs/f7e99caf/Nantes-Lens-3-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,03/02/2024,21:00,Florent Batta,Stade de la Beaujoire - Louis Fonteneau,Nantes,Lens,82,0:1,Kevin Danso,Yellow Card,Lens,https://fbref.com/fr/matchs/f7e99caf/Nantes-Lens-3-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,03/02/2024,21:00,Florent Batta,Stade de la Beaujoire - Louis Fonteneau,Nantes,Lens,86,0:1,Massadio Haïdara pour Jhoanner Chávez,Substitute,Lens,https://fbref.com/fr/matchs/f7e99caf/Nantes-Lens-3-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,03/02/2024,21:00,Florent Batta,Stade de la Beaujoire - Louis Fonteneau,Nantes,Lens,86,0:1,Salis Abdul Samed pour Andy Diouf,Substitute,Lens,https://fbref.com/fr/matchs/f7e99caf/Nantes-Lens-3-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,13:00,Jérôme Brisard,Stade Louis II,Monaco,Le Havre,33,0:0,Soungoutou Magassa,Yellow Card,Monaco,https://fbref.com/fr/matchs/6b4f65e7/Monaco-Le-Havre-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,13:00,Jérôme Brisard,Stade Louis II,Monaco,Le Havre,51,0:0,Josué Casimir,Yellow Card,Le Havre,https://fbref.com/fr/matchs/6b4f65e7/Monaco-Le-Havre-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,13:00,Jérôme Brisard,Stade Louis II,Monaco,Le Havre,57,0:0,Krépin Diatta pour Eliesse Ben Seghir,Substitute,Monaco,https://fbref.com/fr/matchs/6b4f65e7/Monaco-Le-Havre-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,13:00,Jérôme Brisard,Stade Louis II,Monaco,Le Havre,60,0:0,Antoine Joujou,Yellow Card,Le Havre,https://fbref.com/fr/matchs/6b4f65e7/Monaco-Le-Havre-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,13:00,Jérôme Brisard,Stade Louis II,Monaco,Le Havre,61,0:0,André Ayew pour Antoine Joujou,Substitute,Le Havre,https://fbref.com/fr/matchs/6b4f65e7/Monaco-Le-Havre-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,13:00,Jérôme Brisard,Stade Louis II,Monaco,Le Havre,63,1:0,Wissam Ben Yedder - Passe décisive : Maghnes Akliouche,Goal,Monaco,https://fbref.com/fr/matchs/6b4f65e7/Monaco-Le-Havre-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,13:00,Jérôme Brisard,Stade Louis II,Monaco,Le Havre,65,1:1,Youssouf FofanaBut contre son camp,Goal,Le Havre,https://fbref.com/fr/matchs/6b4f65e7/Monaco-Le-Havre-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,13:00,Jérôme Brisard,Stade Louis II,Monaco,Le Havre,70,1:1,Loïc Nego pour Rassoul Ndiaye,Substitute,Le Havre,https://fbref.com/fr/matchs/6b4f65e7/Monaco-Le-Havre-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,13:00,Jérôme Brisard,Stade Louis II,Monaco,Le Havre,71,1:1,Takumi Minamino pour Maghnes Akliouche,Substitute,Monaco,https://fbref.com/fr/matchs/6b4f65e7/Monaco-Le-Havre-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,13:00,Jérôme Brisard,Stade Louis II,Monaco,Le Havre,75,1:1,Wissam Ben Yedder,Yellow Card,Monaco,https://fbref.com/fr/matchs/6b4f65e7/Monaco-Le-Havre-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,13:00,Jérôme Brisard,Stade Louis II,Monaco,Le Havre,87,1:1,Samuel Grandsir pour Emmanuel Sabbi,Substitute,Le Havre,https://fbref.com/fr/matchs/6b4f65e7/Monaco-Le-Havre-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,13:00,Jérôme Brisard,Stade Louis II,Monaco,Le Havre,87,1:1,Kassoum Ouattara pour Ismail Jakobs,Substitute,Monaco,https://fbref.com/fr/matchs/6b4f65e7/Monaco-Le-Havre-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,13:00,Jérôme Brisard,Stade Louis II,Monaco,Le Havre,88,1:1,Steve Ngoura pour Daler Kuzyaev,Substitute,Le Havre,https://fbref.com/fr/matchs/6b4f65e7/Monaco-Le-Havre-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,13:00,Jérôme Brisard,Stade Louis II,Monaco,Le Havre,88,1:1,Oualid El Hajjam pour Arouna Sangante,Substitute,Le Havre,https://fbref.com/fr/matchs/6b4f65e7/Monaco-Le-Havre-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,13:00,Jérôme Brisard,Stade Louis II,Monaco,Le Havre,92,1:1,Aleksandr Golovin,Yellow Card,Monaco,https://fbref.com/fr/matchs/6b4f65e7/Monaco-Le-Havre-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,15:00,Pierre Gaillouste,Stade Auguste-Delaune,Reims,Toulouse,11,0:1,Christian Mawissa,Goal,Toulouse,https://fbref.com/fr/matchs/25718ab1/Reims-Toulouse-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,15:00,Pierre Gaillouste,Stade Auguste-Delaune,Reims,Toulouse,18,0:1,Niklas Schmidt,Yellow Card,Toulouse,https://fbref.com/fr/matchs/25718ab1/Reims-Toulouse-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,15:00,Pierre Gaillouste,Stade Auguste-Delaune,Reims,Toulouse,21,0:1,Benjamin Stambouli,Yellow Card,Reims,https://fbref.com/fr/matchs/25718ab1/Reims-Toulouse-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,15:00,Pierre Gaillouste,Stade Auguste-Delaune,Reims,Toulouse,24,0:1,Thibault De Smet,Yellow Card,Reims,https://fbref.com/fr/matchs/25718ab1/Reims-Toulouse-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,15:00,Pierre Gaillouste,Stade Auguste-Delaune,Reims,Toulouse,31,0:2,Shavy Babicka,Goal,Toulouse,https://fbref.com/fr/matchs/25718ab1/Reims-Toulouse-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,15:00,Pierre Gaillouste,Stade Auguste-Delaune,Reims,Toulouse,46,0:3,Sergio Akieme pour Thibault De Smet,Substitute,Reims,https://fbref.com/fr/matchs/25718ab1/Reims-Toulouse-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,15:00,Pierre Gaillouste,Stade Auguste-Delaune,Reims,Toulouse,47,0:3,Thijs Dallinga (Pen),Goal score Goal,Toulouse,https://fbref.com/fr/matchs/25718ab1/Reims-Toulouse-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,15:00,Pierre Gaillouste,Stade Auguste-Delaune,Reims,Toulouse,49,1:3,Teddy Teuma - Passe décisive : Benjamin Stambouli,Goal,Reims,https://fbref.com/fr/matchs/25718ab1/Reims-Toulouse-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,15:00,Pierre Gaillouste,Stade Auguste-Delaune,Reims,Toulouse,55,1:3,Rasmus Nicolaisen,Yellow Card,Toulouse,https://fbref.com/fr/matchs/25718ab1/Reims-Toulouse-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,15:00,Pierre Gaillouste,Stade Auguste-Delaune,Reims,Toulouse,63,1:3,Cristian Cásseres Jr. pour Niklas Schmidt,Substitute,Toulouse,https://fbref.com/fr/matchs/25718ab1/Reims-Toulouse-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,15:00,Pierre Gaillouste,Stade Auguste-Delaune,Reims,Toulouse,63,1:3,Therence Koudou pour Amir Richardson,Substitute,Reims,https://fbref.com/fr/matchs/25718ab1/Reims-Toulouse-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,15:00,Pierre Gaillouste,Stade Auguste-Delaune,Reims,Toulouse,73,1:3,Waren Kamanzi pour Mikkel Desler,Substitute,Toulouse,https://fbref.com/fr/matchs/25718ab1/Reims-Toulouse-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,15:00,Pierre Gaillouste,Stade Auguste-Delaune,Reims,Toulouse,74,1:3,Gelabert pour Yann Gboho,Substitute,Toulouse,https://fbref.com/fr/matchs/25718ab1/Reims-Toulouse-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,15:00,Pierre Gaillouste,Stade Auguste-Delaune,Reims,Toulouse,74,1:3,Frank Magri pour Shavy Babicka,Substitute,Toulouse,https://fbref.com/fr/matchs/25718ab1/Reims-Toulouse-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,15:00,Pierre Gaillouste,Stade Auguste-Delaune,Reims,Toulouse,75,1:3,Amadou Koné pour Benjamin Stambouli,Substitute,Reims,https://fbref.com/fr/matchs/25718ab1/Reims-Toulouse-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,15:00,Pierre Gaillouste,Stade Auguste-Delaune,Reims,Toulouse,76,1:3,Adama Bojang pour Marshall Munetsi,Substitute,Reims,https://fbref.com/fr/matchs/25718ab1/Reims-Toulouse-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,15:00,Pierre Gaillouste,Stade Auguste-Delaune,Reims,Toulouse,82,1:3,Yaya Kader Fofana pour Yunis Abdelhamid,Substitute,Reims,https://fbref.com/fr/matchs/25718ab1/Reims-Toulouse-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,15:00,Pierre Gaillouste,Stade Auguste-Delaune,Reims,Toulouse,87,1:3,Gabriel Suazo,Yellow Card,Toulouse,https://fbref.com/fr/matchs/25718ab1/Reims-Toulouse-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,15:00,Pierre Gaillouste,Stade Auguste-Delaune,Reims,Toulouse,91,2:3,Sergio Akieme - Passe décisive : Reda Khadra,Goal,Reims,https://fbref.com/fr/matchs/25718ab1/Reims-Toulouse-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,15:00,Pierre Gaillouste,Stade Auguste-Delaune,Reims,Toulouse,96,2:3,Naatan Skyttä pour Aron Dønnum,Substitute,Toulouse,https://fbref.com/fr/matchs/25718ab1/Reims-Toulouse-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,15:00,Romain Lissorgue,Stade Saint-Symphorien,Metz,Lorient,19,0:0,Kévin N'Doram,Yellow Card,Metz,https://fbref.com/fr/matchs/2e802ba3/Metz-Lorient-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,15:00,Romain Lissorgue,Stade Saint-Symphorien,Metz,Lorient,19,0:1,Mohamed Bamba - Passe décisive : Imran Louza,Goal,Lorient,https://fbref.com/fr/matchs/2e802ba3/Metz-Lorient-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,15:00,Romain Lissorgue,Stade Saint-Symphorien,Metz,Lorient,22,1:1,Didier Lamkel Zé - Passe décisive : Georges Mikautadze,Goal,Metz,https://fbref.com/fr/matchs/2e802ba3/Metz-Lorient-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,15:00,Romain Lissorgue,Stade Saint-Symphorien,Metz,Lorient,58,1:2,Panos Katseris,Goal,Lorient,https://fbref.com/fr/matchs/2e802ba3/Metz-Lorient-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,15:00,Romain Lissorgue,Stade Saint-Symphorien,Metz,Lorient,60,1:2,Cheikh Tidiane Sabaly pour Lamine Camara,Substitute,Metz,https://fbref.com/fr/matchs/2e802ba3/Metz-Lorient-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,15:00,Romain Lissorgue,Stade Saint-Symphorien,Metz,Lorient,71,1:2,Tiemoué Bakayoko pour Ayman Kari,Substitute,Lorient,https://fbref.com/fr/matchs/2e802ba3/Metz-Lorient-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,15:00,Romain Lissorgue,Stade Saint-Symphorien,Metz,Lorient,75,1:2,Arthur Atta pour Fali Candé,Substitute,Metz,https://fbref.com/fr/matchs/2e802ba3/Metz-Lorient-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,15:00,Romain Lissorgue,Stade Saint-Symphorien,Metz,Lorient,77,1:2,Danley Jean-Jacques,Yellow Card,Metz,https://fbref.com/fr/matchs/2e802ba3/Metz-Lorient-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,15:00,Romain Lissorgue,Stade Saint-Symphorien,Metz,Lorient,79,1:2,Badredine Bouanani pour Imran Louza,Substitute,Lorient,https://fbref.com/fr/matchs/2e802ba3/Metz-Lorient-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,15:00,Romain Lissorgue,Stade Saint-Symphorien,Metz,Lorient,79,1:2,Bamba Dieng pour Mohamed Bamba,Substitute,Lorient,https://fbref.com/fr/matchs/2e802ba3/Metz-Lorient-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,15:00,Romain Lissorgue,Stade Saint-Symphorien,Metz,Lorient,84,1:2,Sadibou Sané pour Maxime Colin,Substitute,Metz,https://fbref.com/fr/matchs/2e802ba3/Metz-Lorient-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,15:00,Romain Lissorgue,Stade Saint-Symphorien,Metz,Lorient,85,1:2,Joel Asoro pour Kévin Van Den Kerkhof,Substitute,Metz,https://fbref.com/fr/matchs/2e802ba3/Metz-Lorient-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,15:00,Romain Lissorgue,Stade Saint-Symphorien,Metz,Lorient,85,1:2,Benjamin Tetteh pour Georges Mikautadze,Substitute,Metz,https://fbref.com/fr/matchs/2e802ba3/Metz-Lorient-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,15:00,Romain Lissorgue,Stade Saint-Symphorien,Metz,Lorient,87,1:2,Maxime Colin,Yellow Card,Metz,https://fbref.com/fr/matchs/2e802ba3/Metz-Lorient-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,15:00,Romain Lissorgue,Stade Saint-Symphorien,Metz,Lorient,88,1:2,Formose Mendy pour Panos Katseris,Substitute,Lorient,https://fbref.com/fr/matchs/2e802ba3/Metz-Lorient-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,15:00,Romain Lissorgue,Stade Saint-Symphorien,Metz,Lorient,95,1:2,Formose Mendy,Yellow Card,Lorient,https://fbref.com/fr/matchs/2e802ba3/Metz-Lorient-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,15:00,Bastien Dechepy,Decathlon Arena - Stade Pierre-Mauroy,Lille,Clermont Foot,10,1:0,Jonathan David - Passe décisive : Angel Gomes,Goal,Lille,https://fbref.com/fr/matchs/90c40e1c/Lille-Clermont-Foot-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,15:00,Bastien Dechepy,Decathlon Arena - Stade Pierre-Mauroy,Lille,Clermont Foot,24,2:0,Benjamin André - Passe décisive : Edon Zhegrova,Goal,Lille,https://fbref.com/fr/matchs/90c40e1c/Lille-Clermont-Foot-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,15:00,Bastien Dechepy,Decathlon Arena - Stade Pierre-Mauroy,Lille,Clermont Foot,25,2:0,Shamar Nicholson,Yellow Card,Clermont Foot,https://fbref.com/fr/matchs/90c40e1c/Lille-Clermont-Foot-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,15:00,Bastien Dechepy,Decathlon Arena - Stade Pierre-Mauroy,Lille,Clermont Foot,38,3:0,Jonathan David,Goal,Lille,https://fbref.com/fr/matchs/90c40e1c/Lille-Clermont-Foot-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,15:00,Bastien Dechepy,Decathlon Arena - Stade Pierre-Mauroy,Lille,Clermont Foot,40,4:0,Edon Zhegrova - Passe décisive : Nabil Bentaleb,Goal,Lille,https://fbref.com/fr/matchs/90c40e1c/Lille-Clermont-Foot-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,15:00,Bastien Dechepy,Decathlon Arena - Stade Pierre-Mauroy,Lille,Clermont Foot,46,4:0,Florent Ogier pour Maximiliano Caufriez,Substitute,Clermont Foot,https://fbref.com/fr/matchs/90c40e1c/Lille-Clermont-Foot-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,15:00,Bastien Dechepy,Decathlon Arena - Stade Pierre-Mauroy,Lille,Clermont Foot,63,4:0,Maxime Gonalons pour Johan Gastien,Substitute,Clermont Foot,https://fbref.com/fr/matchs/90c40e1c/Lille-Clermont-Foot-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,15:00,Bastien Dechepy,Decathlon Arena - Stade Pierre-Mauroy,Lille,Clermont Foot,63,4:0,Muhammed Cham pour Bilal Boutobba,Substitute,Clermont Foot,https://fbref.com/fr/matchs/90c40e1c/Lille-Clermont-Foot-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,15:00,Bastien Dechepy,Decathlon Arena - Stade Pierre-Mauroy,Lille,Clermont Foot,63,4:0,Elba Rashani pour Jim Allevinah,Substitute,Clermont Foot,https://fbref.com/fr/matchs/90c40e1c/Lille-Clermont-Foot-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,15:00,Bastien Dechepy,Decathlon Arena - Stade Pierre-Mauroy,Lille,Clermont Foot,64,4:0,Tiago Fonseca Morais pour Edon Zhegrova,Substitute,Lille,https://fbref.com/fr/matchs/90c40e1c/Lille-Clermont-Foot-4-Fevrier-2024-Ligue-1
Ligue 1,Journée 20,2023/2024,04/02/2024,15:00,Bastien Dechepy,Decathlon Arena - Stade Pierre-Mauroy,Lille,Clermont Foot,65,4:0,Yusuf Yazıcı pour Angel Gomes,Substitute,Lille,https://fbref.com/fr/matchs/90c40e1c/Lille-Clermont-Foot-4-Fevrier-2024-Ligue-1
